,y,x,optimal_steps_count,converged,reached_horizon,steps_taken,discounted_rewards,extra_steps,t_min_over_t
run_1789,32.0,167.0,108.0,True,False,118.0,0.3054590259283046,10.0,0.9152542372881356
run_1790,32.0,168.0,109.0,True,False,119.0,0.30240443566902153,10.0,0.9159663865546218
run_1791,32.0,169.0,110.0,True,False,110.0,0.33103308832101386,0.0,1.0
run_1792,32.0,170.0,111.0,True,False,121.0,0.296386587399208,10.0,0.9173553719008265
run_1793,32.0,171.0,112.0,True,False,128.0,0.2762516676992083,16.0,0.875
run_1794,32.0,172.0,113.0,True,False,121.0,0.296386587399208,8.0,0.9338842975206612
run_1795,32.0,173.0,114.0,True,False,124.0,0.2875836093668641,10.0,0.9193548387096774
run_1796,32.0,174.0,115.0,True,False,125.0,0.28470777327319546,10.0,0.92
run_1797,32.0,175.0,116.0,True,False,126.0,0.2818606955404635,10.0,0.9206349206349206
run_1798,32.0,176.0,117.0,True,False,127.0,0.27904208858505886,10.0,0.9212598425196851
run_1799,32.0,177.0,118.0,True,False,126.0,0.2818606955404635,8.0,0.9365079365079365
run_1800,32.0,178.0,119.0,True,False,127.0,0.27904208858505886,8.0,0.937007874015748
run_1801,32.0,179.0,120.0,True,False,128.0,0.2762516676992083,8.0,0.9375
run_1802,32.0,180.0,121.0,True,False,131.0,0.2680467169168741,10.0,0.9236641221374046
run_1803,32.0,181.0,122.0,True,False,132.0,0.26536624974770534,10.0,0.9242424242424242
run_1804,32.0,182.0,123.0,True,False,139.0,0.24733868589386818,16.0,0.8848920863309353
run_1805,32.0,183.0,124.0,True,False,140.0,0.24486529903492948,16.0,0.8857142857142857
run_1806,32.0,184.0,125.0,True,False,137.0,0.2523606630893462,12.0,0.9124087591240876
run_1807,33.0,68.0,10.0,False,True,1000.0,4.317124741065786e-05,990.0,0.01
run_1808,33.0,69.0,11.0,False,True,1000.0,4.317124741065786e-05,989.0,0.011
run_1809,33.0,71.0,13.0,False,True,1000.0,4.317124741065786e-05,987.0,0.013
run_1810,33.0,72.0,14.0,False,True,1000.0,4.317124741065786e-05,986.0,0.014
run_1811,33.0,73.0,15.0,True,False,15.0,0.8600583546412884,0.0,1.0
run_1812,33.0,74.0,16.0,True,False,16.0,0.8514577710948755,0.0,1.0
run_1813,33.0,75.0,17.0,True,False,17.0,0.8429431933839268,0.0,1.0
run_1814,33.0,76.0,18.0,True,False,18.0,0.8345137614500875,0.0,1.0
run_1815,33.0,77.0,19.0,True,False,19.0,0.8261686238355866,0.0,1.0
run_1816,33.0,78.0,20.0,True,False,20.0,0.8179069375972308,0.0,1.0
run_1817,33.0,79.0,21.0,True,False,21.0,0.8097278682212584,0.0,1.0
run_1818,33.0,80.0,22.0,True,False,22.0,0.8016305895390459,0.0,1.0
run_1819,33.0,81.0,23.0,True,False,23.0,0.7936142836436554,0.0,1.0
run_1820,33.0,82.0,24.0,True,False,24.0,0.7856781408072188,0.0,1.0
run_1821,33.0,83.0,25.0,True,False,25.0,0.7778213593991467,0.0,1.0
run_1822,33.0,84.0,26.0,True,False,26.0,0.7700431458051551,0.0,1.0
run_1823,33.0,85.0,27.0,True,False,29.0,0.7471720943315961,2.0,0.9310344827586207
run_1824,33.0,86.0,28.0,True,False,28.0,0.7547192872036326,0.0,1.0
run_1825,33.0,87.0,29.0,True,False,29.0,0.7471720943315961,0.0,1.0
run_1826,33.0,88.0,30.0,True,False,30.0,0.7397003733882802,0.0,1.0
run_1827,33.0,89.0,31.0,True,False,31.0,0.7323033696543975,0.0,1.0
run_1828,33.0,90.0,32.0,True,False,32.0,0.7249803359578534,0.0,1.0
run_1829,33.0,91.0,33.0,True,False,33.0,0.7177305325982749,0.0,1.0
run_1830,33.0,92.0,34.0,True,False,34.0,0.7105532272722921,0.0,1.0
run_1831,33.0,93.0,35.0,True,False,35.0,0.7034476949995692,0.0,1.0
run_1832,33.0,94.0,36.0,True,False,36.0,0.6964132180495735,0.0,1.0
run_1833,33.0,95.0,37.0,True,False,37.0,0.6894490858690777,0.0,1.0
run_1834,33.0,96.0,38.0,True,False,38.0,0.682554595010387,0.0,1.0
run_1835,33.0,97.0,39.0,True,False,39.0,0.6757290490602831,0.0,1.0
run_1836,33.0,98.0,40.0,True,False,40.0,0.6689717585696803,0.0,1.0
run_1837,33.0,99.0,41.0,True,False,41.0,0.6622820409839835,0.0,1.0
run_1838,33.0,100.0,42.0,True,False,42.0,0.6556592205741436,0.0,1.0
run_1839,33.0,101.0,43.0,True,False,43.0,0.6491026283684022,0.0,1.0
run_1840,33.0,102.0,44.0,True,False,44.0,0.6426116020847181,0.0,1.0
run_1841,33.0,103.0,45.0,True,False,45.0,0.6361854860638709,0.0,1.0
run_1842,33.0,104.0,46.0,True,False,46.0,0.6298236312032323,0.0,1.0
run_1843,33.0,105.0,47.0,True,False,47.0,0.6235253948912,0.0,1.0
run_1844,33.0,106.0,48.0,True,False,48.0,0.617290140942288,0.0,1.0
run_1845,33.0,107.0,49.0,True,False,49.0,0.611117239532865,0.0,1.0
run_1846,33.0,108.0,50.0,True,False,50.0,0.6050060671375364,0.0,1.0
run_1847,33.0,109.0,51.0,True,False,51.0,0.598956006466161,0.0,1.0
run_1848,33.0,110.0,52.0,True,False,52.0,0.5929664464014994,0.0,1.0
run_1849,33.0,111.0,53.0,True,False,53.0,0.5870367819374844,0.0,1.0
run_1850,33.0,112.0,54.0,True,False,54.0,0.5811664141181095,0.0,1.0
run_1851,33.0,113.0,55.0,True,False,55.0,0.5753547499769285,0.0,1.0
run_1852,33.0,114.0,56.0,True,False,56.0,0.5696012024771592,0.0,1.0
run_1853,33.0,115.0,57.0,True,False,57.0,0.5639051904523875,0.0,1.0
run_1854,33.0,116.0,58.0,True,False,62.0,0.536268225207185,4.0,0.9354838709677419
run_1855,33.0,117.0,59.0,True,False,61.0,0.5416850759668536,2.0,0.9672131147540983
run_1856,33.0,118.0,60.0,True,False,62.0,0.536268225207185,2.0,0.967741935483871
run_1857,33.0,119.0,61.0,True,False,61.0,0.5416850759668536,0.0,1.0
run_1858,33.0,120.0,62.0,True,False,62.0,0.536268225207185,0.0,1.0
run_1859,33.0,121.0,63.0,True,False,63.0,0.5309055429551132,0.0,1.0
run_1860,33.0,122.0,64.0,True,False,64.0,0.525596487525562,0.0,1.0
run_1861,33.0,123.0,65.0,True,False,65.0,0.5203405226503064,0.0,1.0
run_1862,33.0,124.0,66.0,True,False,68.0,0.5048858887870696,2.0,0.9705882352941176
run_1863,33.0,125.0,67.0,True,False,69.0,0.4998370298991989,2.0,0.9710144927536232
run_1864,33.0,126.0,68.0,True,False,68.0,0.5048858887870696,0.0,1.0
run_1865,33.0,127.0,69.0,True,False,69.0,0.4998370298991989,0.0,1.0
run_1866,33.0,128.0,70.0,True,False,70.0,0.49483865960020695,0.0,1.0
run_1867,33.0,129.0,71.0,True,False,71.0,0.4898902730042049,0.0,1.0
run_1868,33.0,130.0,72.0,True,False,72.0,0.48499137027416284,0.0,1.0
run_1869,33.0,131.0,73.0,True,False,73.0,0.4801414565714212,0.0,1.0
run_1870,33.0,132.0,74.0,True,False,76.0,0.46588077516979337,2.0,0.9736842105263158
run_1871,33.0,133.0,75.0,True,False,89.0,0.40882017442254925,14.0,0.8426966292134831
run_1872,33.0,134.0,76.0,True,False,82.0,0.43861750180991077,6.0,0.926829268292683
run_1873,33.0,135.0,77.0,True,False,89.0,0.40882017442254925,12.0,0.8651685393258427
run_1874,33.0,136.0,78.0,True,False,80.0,0.4475232137638106,2.0,0.975
run_1875,33.0,137.0,79.0,True,False,83.0,0.43423132679181164,4.0,0.9518072289156626
run_1876,33.0,138.0,80.0,True,False,80.0,0.4475232137638106,0.0,1.0
run_1877,33.0,139.0,81.0,True,False,85.0,0.4255901233886546,4.0,0.9529411764705882
run_1878,33.0,140.0,82.0,True,False,82.0,0.43861750180991077,0.0,1.0
run_1879,33.0,141.0,83.0,True,False,83.0,0.43423132679181164,0.0,1.0
run_1880,33.0,142.0,84.0,True,False,84.0,0.4298890135238935,0.0,1.0
run_1881,33.0,143.0,85.0,True,False,95.0,0.38489607889348454,10.0,0.8947368421052632
run_1882,33.0,144.0,86.0,True,False,86.0,0.421334222154768,0.0,1.0
run_1883,33.0,145.0,87.0,True,False,95.0,0.38489607889348454,8.0,0.9157894736842105
run_1884,33.0,146.0,88.0,True,False,92.0,0.3966778064220251,4.0,0.9565217391304348
run_1885,33.0,147.0,89.0,True,False,183.0,0.1589427091997875,94.0,0.48633879781420764
run_1886,33.0,148.0,90.0,True,False,92.0,0.3966778064220251,2.0,0.9782608695652174
run_1887,33.0,149.0,91.0,True,False,91.0,0.40068465295154054,0.0,1.0
run_1888,33.0,150.0,92.0,True,False,92.0,0.3966778064220251,0.0,1.0
run_1889,33.0,151.0,93.0,True,False,99.0,0.36972963764972644,6.0,0.9393939393939394
run_1890,33.0,152.0,94.0,True,False,96.0,0.38104711810454966,2.0,0.9791666666666666
run_1891,33.0,153.0,95.0,True,False,97.0,0.37723664692350417,2.0,0.979381443298969
run_1892,33.0,154.0,96.0,True,False,96.0,0.38104711810454966,0.0,1.0
run_1893,33.0,155.0,97.0,True,False,97.0,0.37723664692350417,0.0,1.0
run_1894,33.0,156.0,98.0,True,False,98.0,0.37346428045426916,0.0,1.0
run_1895,33.0,157.0,99.0,True,False,103.0,0.355160814705073,4.0,0.9611650485436893
run_1896,33.0,158.0,100.0,True,False,100.0,0.3660323412732292,0.0,1.0
run_1897,33.0,159.0,101.0,True,False,103.0,0.355160814705073,2.0,0.9805825242718447
run_1898,33.0,160.0,102.0,True,False,108.0,0.337754400898902,6.0,0.9444444444444444
run_1899,33.0,161.0,103.0,True,False,109.0,0.334376856889913,6.0,0.944954128440367
run_1900,33.0,162.0,104.0,True,False,114.0,0.3179890638191435,10.0,0.9122807017543859
run_1901,33.0,163.0,105.0,True,False,111.0,0.3277227574378037,6.0,0.9459459459459459
run_1902,33.0,164.0,106.0,True,False,110.0,0.33103308832101386,4.0,0.9636363636363636
run_1903,33.0,165.0,107.0,True,False,119.0,0.30240443566902153,12.0,0.8991596638655462
run_1904,33.0,166.0,108.0,True,False,112.0,0.3244455298634257,4.0,0.9642857142857143
run_1905,33.0,167.0,109.0,True,False,113.0,0.3212010745647914,4.0,0.9646017699115044
run_1906,33.0,168.0,110.0,True,False,168.0,0.1848045639485463,58.0,0.6547619047619048
run_1907,33.0,169.0,111.0,True,False,117.0,0.30854447063465107,6.0,0.9487179487179487
run_1908,33.0,170.0,112.0,False,True,1000.0,4.317124741065786e-05,888.0,0.112
run_1909,33.0,171.0,113.0,True,False,121.0,0.296386587399208,8.0,0.9338842975206612
run_1910,33.0,172.0,114.0,True,False,122.0,0.2934227215252159,8.0,0.9344262295081968
run_1911,33.0,173.0,115.0,False,True,1000.0,4.317124741065786e-05,885.0,0.115
run_1912,33.0,174.0,116.0,True,False,128.0,0.2762516676992083,12.0,0.90625
run_1913,33.0,175.0,117.0,True,False,131.0,0.2680467169168741,14.0,0.8931297709923665
run_1914,33.0,176.0,118.0,True,False,128.0,0.2762516676992083,10.0,0.921875
run_1915,33.0,177.0,119.0,True,False,127.0,0.27904208858505886,8.0,0.937007874015748
run_1916,33.0,178.0,120.0,True,False,130.0,0.27075425951199406,10.0,0.9230769230769231
run_1917,33.0,179.0,121.0,True,False,133.0,0.2627125872502283,12.0,0.9097744360902256
run_1918,33.0,180.0,122.0,True,False,134.0,0.26008546137772603,12.0,0.9104477611940298
run_1919,33.0,181.0,123.0,True,False,129.0,0.2734891510222162,6.0,0.9534883720930233
run_1920,33.0,182.0,124.0,True,False,146.0,0.23053581831852593,22.0,0.8493150684931506
run_1921,33.0,183.0,125.0,True,False,143.0,0.23759255478829303,18.0,0.8741258741258742
run_1922,33.0,184.0,126.0,True,False,140.0,0.24486529903492948,14.0,0.9
run_1923,34.0,70.0,13.0,False,True,1000.0,4.317124741065786e-05,987.0,0.013
run_1924,34.0,71.0,14.0,False,True,1000.0,4.317124741065786e-05,986.0,0.014
run_1925,34.0,75.0,18.0,True,False,18.0,0.8345137614500875,0.0,1.0
run_1926,34.0,76.0,19.0,True,False,19.0,0.8261686238355866,0.0,1.0
run_1927,34.0,77.0,20.0,True,False,20.0,0.8179069375972308,0.0,1.0
run_1928,34.0,78.0,21.0,True,False,21.0,0.8097278682212584,0.0,1.0
run_1929,34.0,79.0,22.0,True,False,22.0,0.8016305895390459,0.0,1.0
run_1930,34.0,81.0,24.0,True,False,24.0,0.7856781408072188,0.0,1.0
run_1931,34.0,82.0,25.0,True,False,25.0,0.7778213593991467,0.0,1.0
run_1932,34.0,83.0,26.0,True,False,26.0,0.7700431458051551,0.0,1.0
run_1933,34.0,84.0,27.0,True,False,27.0,0.7623427143471035,0.0,1.0
run_1934,34.0,85.0,28.0,True,False,28.0,0.7547192872036326,0.0,1.0
run_1935,34.0,86.0,29.0,True,False,29.0,0.7471720943315961,0.0,1.0
run_1936,34.0,87.0,30.0,True,False,30.0,0.7397003733882802,0.0,1.0
run_1937,34.0,88.0,31.0,True,False,31.0,0.7323033696543975,0.0,1.0
run_1938,34.0,89.0,32.0,True,False,32.0,0.7249803359578534,0.0,1.0
run_1939,34.0,90.0,33.0,True,False,33.0,0.7177305325982749,0.0,1.0
run_1940,34.0,91.0,34.0,True,False,34.0,0.7105532272722921,0.0,1.0
run_1941,34.0,92.0,35.0,True,False,37.0,0.6894490858690777,2.0,0.9459459459459459
run_1942,34.0,93.0,36.0,True,False,36.0,0.6964132180495735,0.0,1.0
run_1943,34.0,94.0,37.0,True,False,37.0,0.6894490858690777,0.0,1.0
run_1944,34.0,95.0,38.0,True,False,38.0,0.682554595010387,0.0,1.0
run_1945,34.0,96.0,39.0,True,False,39.0,0.6757290490602831,0.0,1.0
run_1946,34.0,97.0,40.0,True,False,40.0,0.6689717585696803,0.0,1.0
run_1947,34.0,98.0,41.0,True,False,41.0,0.6622820409839835,0.0,1.0
run_1948,34.0,99.0,42.0,True,False,42.0,0.6556592205741436,0.0,1.0
run_1949,34.0,100.0,43.0,True,False,43.0,0.6491026283684022,0.0,1.0
run_1950,34.0,101.0,44.0,True,False,44.0,0.6426116020847181,0.0,1.0
run_1951,34.0,102.0,45.0,True,False,45.0,0.6361854860638709,0.0,1.0
run_1952,34.0,103.0,46.0,True,False,46.0,0.6298236312032323,0.0,1.0
run_1953,34.0,104.0,47.0,True,False,47.0,0.6235253948912,0.0,1.0
run_1954,34.0,105.0,48.0,True,False,48.0,0.617290140942288,0.0,1.0
run_1955,34.0,106.0,49.0,True,False,49.0,0.611117239532865,0.0,1.0
run_1956,34.0,107.0,50.0,True,False,50.0,0.6050060671375364,0.0,1.0
run_1957,34.0,108.0,51.0,True,False,51.0,0.598956006466161,0.0,1.0
run_1958,34.0,109.0,52.0,True,False,52.0,0.5929664464014994,0.0,1.0
run_1959,34.0,110.0,53.0,True,False,53.0,0.5870367819374844,0.0,1.0
run_1960,34.0,111.0,54.0,True,False,54.0,0.5811664141181095,0.0,1.0
run_1961,34.0,112.0,55.0,True,False,55.0,0.5753547499769285,0.0,1.0
run_1962,34.0,113.0,56.0,True,False,56.0,0.5696012024771592,0.0,1.0
run_1963,34.0,114.0,57.0,True,False,57.0,0.5639051904523875,0.0,1.0
run_1964,34.0,115.0,58.0,True,False,58.0,0.5582661385478637,0.0,1.0
run_1965,34.0,116.0,59.0,True,False,59.0,0.5526834771623851,0.0,1.0
run_1966,34.0,117.0,60.0,True,False,62.0,0.536268225207185,2.0,0.967741935483871
run_1967,34.0,118.0,61.0,True,False,61.0,0.5416850759668536,0.0,1.0
run_1968,34.0,119.0,62.0,True,False,64.0,0.525596487525562,2.0,0.96875
run_1969,34.0,120.0,63.0,True,False,63.0,0.5309055429551132,0.0,1.0
run_1970,34.0,121.0,64.0,True,False,64.0,0.525596487525562,0.0,1.0
run_1971,34.0,122.0,65.0,True,False,65.0,0.5203405226503064,0.0,1.0
run_1972,34.0,123.0,66.0,True,False,66.0,0.5151371174238033,0.0,1.0
run_1973,34.0,124.0,67.0,True,False,69.0,0.4998370298991989,2.0,0.9710144927536232
run_1974,34.0,125.0,68.0,True,False,68.0,0.5048858887870696,0.0,1.0
run_1975,34.0,126.0,69.0,True,False,69.0,0.4998370298991989,0.0,1.0
run_1976,34.0,127.0,70.0,True,False,70.0,0.49483865960020695,0.0,1.0
run_1977,34.0,128.0,71.0,True,False,71.0,0.4898902730042049,0.0,1.0
run_1978,34.0,129.0,72.0,True,False,72.0,0.48499137027416284,0.0,1.0
run_1979,34.0,130.0,73.0,True,False,73.0,0.4801414565714212,0.0,1.0
run_1980,34.0,131.0,74.0,True,False,74.0,0.47534004200570695,0.0,1.0
run_1981,34.0,132.0,75.0,True,False,75.0,0.4705866415856499,0.0,1.0
run_1982,34.0,133.0,76.0,True,False,78.0,0.4566097477439145,2.0,0.9743589743589743
run_1983,34.0,134.0,77.0,True,False,77.0,0.46122196741809546,0.0,1.0
run_1984,34.0,135.0,78.0,True,False,78.0,0.4566097477439145,0.0,1.0
run_1985,34.0,136.0,79.0,True,False,79.0,0.45204365026647536,0.0,1.0
run_1986,34.0,137.0,80.0,True,False,80.0,0.4475232137638106,0.0,1.0
run_1987,34.0,138.0,81.0,True,False,87.0,0.41712087993322033,6.0,0.9310344827586207
run_1988,34.0,139.0,82.0,True,False,82.0,0.43861750180991077,0.0,1.0
run_1989,34.0,140.0,83.0,True,False,83.0,0.43423132679181164,0.0,1.0
run_1990,34.0,141.0,84.0,True,False,90.0,0.4047319726783238,6.0,0.9333333333333333
run_1991,34.0,142.0,85.0,True,False,89.0,0.40882017442254925,4.0,0.9550561797752809
run_1992,34.0,143.0,86.0,True,False,96.0,0.38104711810454966,10.0,0.8958333333333334
run_1993,34.0,144.0,87.0,True,False,95.0,0.38489607889348454,8.0,0.9157894736842105
run_1994,34.0,145.0,88.0,True,False,92.0,0.3966778064220251,4.0,0.9565217391304348
run_1995,34.0,146.0,89.0,True,False,93.0,0.39271102835780486,4.0,0.956989247311828
run_1996,34.0,147.0,90.0,True,False,92.0,0.3966778064220251,2.0,0.9782608695652174
run_1997,34.0,148.0,91.0,True,False,91.0,0.40068465295154054,0.0,1.0
run_1998,34.0,149.0,92.0,True,False,92.0,0.3966778064220251,0.0,1.0
run_1999,34.0,150.0,93.0,True,False,95.0,0.38489607889348454,2.0,0.9789473684210527
run_2000,34.0,151.0,94.0,True,False,94.0,0.3887839180742268,0.0,1.0
run_2001,34.0,152.0,95.0,True,False,97.0,0.37723664692350417,2.0,0.979381443298969
run_2002,34.0,153.0,96.0,True,False,98.0,0.37346428045426916,2.0,0.9795918367346939
run_2003,34.0,154.0,97.0,True,False,101.0,0.3623720178604969,4.0,0.9603960396039604
run_2004,34.0,155.0,98.0,True,False,102.0,0.3587482976818919,4.0,0.9607843137254902
run_2005,34.0,156.0,99.0,True,False,103.0,0.355160814705073,4.0,0.9611650485436893
run_2006,34.0,157.0,100.0,True,False,104.0,0.35160920655802225,4.0,0.9615384615384616
run_2007,34.0,158.0,101.0,True,False,105.0,0.348093114492442,4.0,0.9619047619047619
run_2008,34.0,159.0,102.0,True,False,108.0,0.337754400898902,6.0,0.9444444444444444
run_2009,34.0,160.0,103.0,True,False,171.0,0.17931568359471053,68.0,0.6023391812865497
run_2010,34.0,161.0,104.0,True,False,114.0,0.3179890638191435,10.0,0.9122807017543859
run_2011,34.0,162.0,105.0,True,False,109.0,0.334376856889913,4.0,0.963302752293578
run_2012,34.0,163.0,106.0,True,False,110.0,0.33103308832101386,4.0,0.9636363636363636
run_2013,34.0,164.0,107.0,True,False,111.0,0.3277227574378037,4.0,0.963963963963964
run_2014,34.0,165.0,108.0,True,False,112.0,0.3244455298634257,4.0,0.9642857142857143
run_2015,34.0,166.0,109.0,True,False,165.0,0.1904614597650274,56.0,0.6606060606060606
run_2016,34.0,167.0,110.0,True,False,114.0,0.3179890638191435,4.0,0.9649122807017544
run_2017,34.0,168.0,111.0,True,False,119.0,0.30240443566902153,8.0,0.9327731092436975
run_2018,34.0,169.0,112.0,True,False,116.0,0.3116610814491425,4.0,0.9655172413793104
run_2019,34.0,170.0,113.0,True,False,119.0,0.30240443566902153,6.0,0.9495798319327731
run_2020,34.0,171.0,114.0,True,False,118.0,0.3054590259283046,4.0,0.9661016949152542
run_2021,34.0,172.0,115.0,False,True,1000.0,4.317124741065786e-05,885.0,0.115
run_2022,34.0,173.0,116.0,True,False,158.0,0.2043434617462395,42.0,0.7341772151898734
run_2023,34.0,174.0,117.0,False,True,1000.0,4.317124741065786e-05,883.0,0.117
run_2024,34.0,175.0,118.0,True,False,128.0,0.2762516676992083,10.0,0.921875
run_2025,34.0,176.0,119.0,True,False,131.0,0.2680467169168741,12.0,0.9083969465648855
run_2026,34.0,177.0,120.0,True,False,130.0,0.27075425951199406,10.0,0.9230769230769231
run_2027,34.0,178.0,121.0,True,False,133.0,0.2627125872502283,12.0,0.9097744360902256
run_2028,34.0,179.0,122.0,True,False,134.0,0.26008546137772603,12.0,0.9104477611940298
run_2029,34.0,180.0,123.0,True,False,139.0,0.24733868589386818,16.0,0.8848920863309353
run_2030,34.0,181.0,124.0,True,False,134.0,0.26008546137772603,10.0,0.9253731343283582
run_2031,34.0,182.0,125.0,True,False,135.0,0.25748460676394874,10.0,0.9259259259259259
run_2032,34.0,183.0,126.0,True,False,136.0,0.2549097606963093,10.0,0.9264705882352942
run_2033,34.0,184.0,127.0,True,False,141.0,0.2424166460445802,14.0,0.900709219858156
run_2034,35.0,70.0,14.0,False,True,1000.0,4.317124741065786e-05,986.0,0.014
run_2035,35.0,71.0,15.0,False,True,1000.0,4.317124741065786e-05,985.0,0.015
run_2036,35.0,73.0,17.0,False,True,1000.0,4.317124741065786e-05,983.0,0.017
run_2037,35.0,77.0,21.0,True,False,21.0,0.8097278682212584,0.0,1.0
run_2038,35.0,79.0,23.0,True,False,23.0,0.7936142836436554,0.0,1.0
run_2039,35.0,81.0,25.0,True,False,25.0,0.7778213593991467,0.0,1.0
run_2040,35.0,85.0,29.0,True,False,29.0,0.7471720943315961,0.0,1.0
run_2041,35.0,86.0,30.0,True,False,30.0,0.7397003733882802,0.0,1.0
run_2042,35.0,87.0,31.0,True,False,31.0,0.7323033696543975,0.0,1.0
run_2043,35.0,88.0,32.0,True,False,32.0,0.7249803359578534,0.0,1.0
run_2044,35.0,89.0,33.0,True,False,33.0,0.7177305325982749,0.0,1.0
run_2045,35.0,90.0,34.0,True,False,34.0,0.7105532272722921,0.0,1.0
run_2046,35.0,91.0,35.0,True,False,37.0,0.6894490858690777,2.0,0.9459459459459459
run_2047,35.0,92.0,36.0,True,False,36.0,0.6964132180495735,0.0,1.0
run_2048,35.0,93.0,37.0,True,False,37.0,0.6894490858690777,0.0,1.0
run_2049,35.0,94.0,38.0,True,False,38.0,0.682554595010387,0.0,1.0
run_2050,35.0,95.0,39.0,True,False,39.0,0.6757290490602831,0.0,1.0
run_2051,35.0,96.0,40.0,True,False,40.0,0.6689717585696803,0.0,1.0
run_2052,35.0,97.0,41.0,True,False,41.0,0.6622820409839835,0.0,1.0
run_2053,35.0,98.0,42.0,True,False,42.0,0.6556592205741436,0.0,1.0
run_2054,35.0,99.0,43.0,True,False,43.0,0.6491026283684022,0.0,1.0
run_2055,35.0,100.0,44.0,True,False,44.0,0.6426116020847181,0.0,1.0
run_2056,35.0,101.0,45.0,True,False,45.0,0.6361854860638709,0.0,1.0
run_2057,35.0,102.0,46.0,True,False,46.0,0.6298236312032323,0.0,1.0
run_2058,35.0,103.0,47.0,True,False,47.0,0.6235253948912,0.0,1.0
run_2059,35.0,104.0,48.0,True,False,48.0,0.617290140942288,0.0,1.0
run_2060,35.0,105.0,49.0,True,False,49.0,0.611117239532865,0.0,1.0
run_2061,35.0,106.0,50.0,True,False,50.0,0.6050060671375364,0.0,1.0
run_2062,35.0,107.0,51.0,True,False,51.0,0.598956006466161,0.0,1.0
run_2063,35.0,108.0,52.0,True,False,52.0,0.5929664464014994,0.0,1.0
run_2064,35.0,109.0,53.0,True,False,53.0,0.5870367819374844,0.0,1.0
run_2065,35.0,110.0,54.0,True,False,54.0,0.5811664141181095,0.0,1.0
run_2066,35.0,111.0,55.0,True,False,55.0,0.5753547499769285,0.0,1.0
run_2067,35.0,112.0,56.0,True,False,56.0,0.5696012024771592,0.0,1.0
run_2068,35.0,113.0,57.0,True,False,57.0,0.5639051904523875,0.0,1.0
run_2069,35.0,114.0,58.0,True,False,58.0,0.5582661385478637,0.0,1.0
run_2070,35.0,115.0,59.0,True,False,59.0,0.5526834771623851,0.0,1.0
run_2071,35.0,116.0,60.0,True,False,60.0,0.5471566423907612,0.0,1.0
run_2072,35.0,117.0,61.0,True,False,61.0,0.5416850759668536,0.0,1.0
run_2073,35.0,118.0,62.0,True,False,62.0,0.536268225207185,0.0,1.0
run_2074,35.0,119.0,63.0,True,False,63.0,0.5309055429551132,0.0,1.0
run_2075,35.0,120.0,64.0,True,False,64.0,0.525596487525562,0.0,1.0
run_2076,35.0,121.0,65.0,True,False,65.0,0.5203405226503064,0.0,1.0
run_2077,35.0,122.0,66.0,True,False,66.0,0.5151371174238033,0.0,1.0
run_2078,35.0,123.0,67.0,True,False,69.0,0.4998370298991989,2.0,0.9710144927536232
run_2079,35.0,124.0,68.0,True,False,68.0,0.5048858887870696,0.0,1.0
run_2080,35.0,125.0,69.0,True,False,69.0,0.4998370298991989,0.0,1.0
run_2081,35.0,126.0,70.0,True,False,72.0,0.48499137027416284,2.0,0.9722222222222222
run_2082,35.0,127.0,71.0,True,False,73.0,0.4801414565714212,2.0,0.9726027397260274
run_2083,35.0,128.0,72.0,True,False,74.0,0.47534004200570695,2.0,0.972972972972973
run_2084,35.0,129.0,73.0,True,False,73.0,0.4801414565714212,0.0,1.0
run_2085,35.0,130.0,74.0,True,False,76.0,0.46588077516979337,2.0,0.9736842105263158
run_2086,35.0,131.0,75.0,True,False,75.0,0.4705866415856499,0.0,1.0
run_2087,35.0,132.0,76.0,True,False,76.0,0.46588077516979337,0.0,1.0
run_2088,35.0,133.0,77.0,True,False,77.0,0.46122196741809546,0.0,1.0
run_2089,35.0,134.0,78.0,True,False,78.0,0.4566097477439145,0.0,1.0
run_2090,35.0,135.0,79.0,True,False,79.0,0.45204365026647536,0.0,1.0
run_2091,35.0,136.0,80.0,True,False,80.0,0.4475232137638106,0.0,1.0
run_2092,35.0,137.0,81.0,True,False,81.0,0.4430479816261725,0.0,1.0
run_2093,35.0,138.0,82.0,True,False,82.0,0.43861750180991077,0.0,1.0
run_2094,35.0,139.0,83.0,True,False,83.0,0.43423132679181164,0.0,1.0
run_2095,35.0,140.0,84.0,True,False,84.0,0.4298890135238935,0.0,1.0
run_2096,35.0,141.0,85.0,True,False,85.0,0.4255901233886546,0.0,1.0
run_2097,35.0,142.0,86.0,True,False,88.0,0.41294967113388814,2.0,0.9772727272727273
run_2098,35.0,143.0,87.0,True,False,95.0,0.38489607889348454,8.0,0.9157894736842105
run_2099,35.0,144.0,88.0,True,False,90.0,0.4047319726783238,2.0,0.9777777777777777
run_2100,35.0,145.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_2101,35.0,146.0,90.0,True,False,92.0,0.3966778064220251,2.0,0.9782608695652174
run_2102,35.0,147.0,91.0,True,False,93.0,0.39271102835780486,2.0,0.978494623655914
run_2103,35.0,148.0,92.0,True,False,94.0,0.3887839180742268,2.0,0.9787234042553191
run_2104,35.0,149.0,93.0,True,False,95.0,0.38489607889348454,2.0,0.9789473684210527
run_2105,35.0,150.0,94.0,True,False,96.0,0.38104711810454966,2.0,0.9791666666666666
run_2106,35.0,151.0,95.0,True,False,97.0,0.37723664692350417,2.0,0.979381443298969
